order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O11067,C4543,2024-04-02,Returned,UPI,Kolkata,West Bengal
O11068,C3153,2023-04-23,Completed,Credit Card,Chandigarh,Chandigarh
O11069,C4894,2024-12-09,Cancelled,UPI,Pune,Maharashtra
O11070,C1234,2023-12-26,Completed,Credit Card,Jaipur,Rajasthan
O11071,C3036,2024-12-12,Cancelled,Debit Card,Ahmedabad,Gujarat
O11072,C2597,2025-11-10,Completed,UPI,Ahmedabad,Gujarat
O11073,C1310,2025-07-15,Completed,Debit Card,Pune,Maharashtra
O11074,C0469,2023-06-24,Completed,Credit Card,Surat,Gujarat
O11075,C2417,2023-10-06,Completed,UPI,Pune,Maharashtra
O11076,C3796,2023-07-27,Completed,Debit Card,Mumbai,Maharashtra
O11077,C0854,2025-02-13,Completed,UPI,Kolkata,West Bengal
O11078,C1124,2023-11-01,Completed,UPI,Patna,Bihar
O11079,C1621,2024-12-28,Completed,UPI,Noida,Uttar Pradesh
O11080,C3032,2025-09-18,Completed,Credit Card,Gurugram,Haryana
O11081,C4821,2023-01-31,Cancelled,Credit Card,Jaipur,Rajasthan
O11082,C3975,2023-05-05,Completed,UPI,Bhopal,Madhya Pradesh
O11083,C3030,2024-03-06,Completed,Net Banking,Patna,Bihar
O11084,C1471,2025-05-10,Returned,UPI,Bengaluru,Karnataka
O11085,C2462,2024-12-08,Completed,UPI,Bengaluru,Karnataka
O11086,C0093,2024-04-03,Completed,UPI,Pune,Maharashtra
O11087,C1277,2025-11-23,Completed,UPI,Kochi,Kerala
O11088,C3722,2025-01-12,Returned,Net Banking,Nagpur,Maharashtra
O11089,C4657,2023-12-07,Completed,Debit Card,Jaipur,Rajasthan
O11090,C1657,2025-04-18,Completed,COD,Chandigarh,Chandigarh
O11091,C3111,2023-11-16,Completed,Credit Card,Bhopal,Madhya Pradesh
O11092,C4642,2025-11-18,Completed,Credit Card,Chandigarh,Chandigarh
O11093,C3430,2024-01-09,Returned,Net Banking,Bhopal,Madhya Pradesh
O11094,C4874,2024-01-06,Completed,UPI,Pune,Maharashtra
O11095,C0188,2025-10-30,Completed,UPI,Mumbai,Maharashtra
O11096,C4704,2024-02-20,Completed,UPI,Bhubaneswar,Odisha
O11097,C4771,2025-08-14,Completed,UPI,Noida,Uttar Pradesh
O11098,C2346,2023-03-25,Completed,Debit Card,Nagpur,Maharashtra
O11099,C1104,2024-08-05,Completed,UPI,Jaipur,Rajasthan
O11100,C2227,2025-06-01,Cancelled,COD,Kochi,Kerala
O11101,C1281,2025-12-15,Completed,UPI,Surat,Gujarat
O11102,C4314,2025-05-20,Cancelled,UPI,Bhubaneswar,Odisha
O11103,C4094,2023-10-27,Completed,COD,Surat,Gujarat
O11104,C2315,2023-08-10,Completed,Debit Card,Bhopal,Madhya Pradesh
O11105,C1341,2025-07-22,Completed,COD,Noida,Uttar Pradesh
O11106,C0591,2023-08-21,Completed,UPI,Surat,Gujarat
O11107,C0679,2023-06-27,Completed,UPI,Hyderabad,Telangana
O11108,C0616,2023-03-15,Completed,COD,Bengaluru,Karnataka
O11109,C0850,2025-06-07,Completed,Debit Card,Nagpur,Maharashtra
O11110,C2008,2023-02-22,Completed,Credit Card,Surat,Gujarat
O11111,C4823,2024-04-09,Completed,UPI,Gurugram,Haryana
O11112,C4171,2025-02-07,Completed,UPI,Noida,Uttar Pradesh
O11113,C2785,2023-04-28,Completed,COD,Bhubaneswar,Odisha
O11114,C0336,2023-08-06,Completed,Debit Card,Nagpur,Maharashtra
O11115,C0804,2024-09-11,Completed,Debit Card,Indore,Madhya Pradesh
O11116,C4951,2025-03-11,Completed,COD,Lucknow,Uttar Pradesh
O11117,C0363,2023-10-09,Completed,COD,Gurugram,Haryana
O11118,C2022,2024-12-14,Completed,COD,Chennai,Tamil Nadu
O11119,C2570,2024-08-30,Returned,Credit Card,Patna,Bihar
O11120,C3031,2025-11-28,Completed,UPI,Hyderabad,Telangana
O11121,C2076,2025-07-26,Completed,Debit Card,Jaipur,Rajasthan
O11122,C3387,2025-03-26,Completed,UPI,Chandigarh,Chandigarh
O11123,C0905,2023-06-29,Completed,COD,Bengaluru,Karnataka
O11124,C4459,2024-01-19,Completed,UPI,Chandigarh,Chandigarh
O11125,C2086,2025-05-16,Completed,UPI,Lucknow,Uttar Pradesh
O11126,C2712,2023-10-11,Completed,UPI,Gurugram,Haryana
O11127,C3705,2024-03-26,Completed,UPI,Pune,Maharashtra
O11128,C0144,2023-12-28,Cancelled,UPI,Delhi,Delhi
O11129,C3650,2024-04-21,Completed,UPI,Kolkata,West Bengal
O11130,C3269,2023-04-10,Completed,UPI,Kochi,Kerala
O11131,C1070,2023-09-14,Completed,Credit Card,Bengaluru,Karnataka
O11132,C2186,2024-01-23,Completed,COD,Kolkata,West Bengal
O11133,C2538,2023-05-12,Completed,UPI,Bengaluru,Karnataka
O11134,C4437,2024-09-18,Completed,UPI,Bhubaneswar,Odisha
O11135,C0302,2024-02-08,Completed,Credit Card,Bengaluru,Karnataka
O11136,C2166,2023-11-15,Completed,COD,Noida,Uttar Pradesh
O11137,C1761,2024-04-11,Returned,UPI,Delhi,Delhi
O11138,C4247,2025-03-13,Completed,UPI,Chennai,Tamil Nadu
O11139,C2655,2023-04-26,Completed,COD,Surat,Gujarat
O11140,C4868,2025-03-23,Returned,UPI,Chandigarh,Chandigarh
O11141,C1449,2025-12-16,Returned,COD,Noida,Uttar Pradesh
O11142,C0632,2024-10-25,Completed,Credit Card,Jaipur,Rajasthan
O11143,C0362,2023-10-03,Completed,Credit Card,Nagpur,Maharashtra
O11144,C4192,2024-05-12,Completed,Credit Card,Chandigarh,Chandigarh
O11145,C4388,2024-05-19,Completed,UPI,Ahmedabad,Gujarat
O11146,C2075,2023-06-01,Completed,UPI,Kochi,Kerala
O11147,C4401,2023-10-07,Completed,UPI,Noida,Uttar Pradesh
O11148,C2771,2024-01-18,Completed,Debit Card,Chandigarh,Chandigarh
O11149,C2918,2025-02-03,Completed,Net Banking,Chandigarh,Chandigarh
O11150,C0769,2023-10-08,Cancelled,UPI,Hyderabad,Telangana
O11151,C0986,2024-04-24,Completed,UPI,Delhi,Delhi
O11152,C0205,2024-04-09,Returned,Credit Card,Bhubaneswar,Odisha
O11153,C0867,2023-09-30,Completed,Credit Card,Delhi,Delhi
O11154,C2626,2024-05-28,Completed,UPI,Mumbai,Maharashtra
O11155,C0662,2024-06-04,Completed,Net Banking,Kolkata,West Bengal
O11156,C0679,2023-04-14,Completed,Net Banking,Hyderabad,Telangana
O11157,C0300,2025-06-20,Completed,COD,Noida,Uttar Pradesh
O11158,C0258,2025-07-05,Cancelled,UPI,Delhi,Delhi
O11159,C2763,2024-05-10,Completed,UPI,Jaipur,Rajasthan
O11160,C0240,2023-08-05,Cancelled,Credit Card,Ahmedabad,Gujarat
O11161,C3301,2023-10-13,Completed,UPI,Ahmedabad,Gujarat
O11162,C3546,2025-09-11,Completed,UPI,Pune,Maharashtra
O11163,C2266,2024-10-22,Completed,Debit Card,Mumbai,Maharashtra
O11164,C2513,2024-10-31,Completed,Debit Card,Pune,Maharashtra
O11165,C4291,2023-10-01,Completed,Credit Card,Ahmedabad,Gujarat
O11166,C4452,2024-11-15,Completed,UPI,Delhi,Delhi
O11167,C4661,2023-02-28,Completed,Credit Card,Bhubaneswar,Odisha
O11168,C4404,2024-02-23,Completed,Credit Card,Hyderabad,Telangana
O11169,C0409,2025-07-08,Completed,UPI,Surat,Gujarat
O11170,C0521,2023-03-06,Cancelled,Credit Card,Surat,Gujarat
O11171,C2533,2024-02-16,Completed,Credit Card,Bhopal,Madhya Pradesh
O11172,C3885,2023-10-25,Completed,UPI,Pune,Maharashtra
O11173,C1877,2025-03-21,Completed,Credit Card,Bhubaneswar,Odisha
O11174,C2742,2024-12-20,Completed,UPI,Hyderabad,Telangana
O11175,C3533,2023-08-31,Completed,COD,Chandigarh,Chandigarh
O11176,C0651,2024-12-03,Cancelled,Credit Card,Chennai,Tamil Nadu
O11177,C2845,2023-06-20,Completed,Credit Card,Gurugram,Haryana
O11178,C2159,2025-01-23,Completed,UPI,Kolkata,West Bengal
O11179,C2652,2023-09-15,Completed,Net Banking,Indore,Madhya Pradesh
O11180,C2268,2024-04-16,Returned,Net Banking,Lucknow,Uttar Pradesh
O11181,C1029,2023-05-31,Completed,UPI,Nagpur,Maharashtra
O11182,C1556,2025-06-26,Cancelled,Net Banking,Lucknow,Uttar Pradesh
O11183,C4765,2023-08-25,Completed,Debit Card,Pune,Maharashtra
O11184,C0513,2024-02-23,Completed,COD,Jaipur,Rajasthan
O11185,C1236,2024-07-30,Completed,UPI,Surat,Gujarat
O11186,C0119,2025-01-31,Completed,UPI,Chandigarh,Chandigarh
O11187,C4481,2023-06-08,Completed,Credit Card,Ahmedabad,Gujarat
O11188,C0260,2023-02-01,Completed,UPI,Surat,Gujarat
O11189,C1199,2023-11-18,Completed,COD,Gurugram,Haryana
O11190,C2150,2023-03-01,Completed,COD,Chennai,Tamil Nadu
O11191,C2433,2025-10-18,Completed,Debit Card,Gurugram,Haryana
O11192,C0960,2023-07-24,Completed,UPI,Noida,Uttar Pradesh
O11193,C2949,2023-04-25,Completed,Credit Card,Delhi,Delhi
O11194,C0566,2025-02-04,Completed,UPI,Nagpur,Maharashtra
O11195,C4103,2025-12-27,Completed,Net Banking,Nagpur,Maharashtra
O11196,C4964,2024-02-26,Returned,Debit Card,Surat,Gujarat
O11197,C2380,2025-09-29,Completed,UPI,Bhubaneswar,Odisha
O11198,C3451,2025-04-23,Completed,Credit Card,Noida,Uttar Pradesh
O11199,C0445,2024-11-14,Completed,UPI,Chandigarh,Chandigarh
O11200,C3540,2023-07-29,Completed,UPI,Bhopal,Madhya Pradesh
O11201,C2709,2024-10-31,Completed,UPI,Kochi,Kerala
O11202,C2336,2025-05-27,Completed,COD,Pune,Maharashtra
O11203,C1036,2024-08-22,Completed,Credit Card,Kochi,Kerala
O11204,C3045,2024-01-04,Completed,UPI,Gurugram,Haryana
O11205,C1287,2025-03-13,Completed,UPI,Chennai,Tamil Nadu
O11206,C1459,2023-04-17,Completed,Credit Card,Patna,Bihar
O11207,C2221,2023-08-25,Completed,Credit Card,Gurugram,Haryana
O11208,C1631,2023-07-23,Completed,UPI,Pune,Maharashtra
O11209,C4028,2024-08-03,Cancelled,Credit Card,Nagpur,Maharashtra
O11210,C3117,2024-08-14,Completed,UPI,Gurugram,Haryana
O11211,C2955,2025-05-13,Completed,Net Banking,Bengaluru,Karnataka
O11212,C4833,2025-09-19,Completed,UPI,Kochi,Kerala
O11213,C4513,2025-05-22,Completed,Net Banking,Gurugram,Haryana
O11214,C0264,2025-08-31,Completed,Credit Card,Bengaluru,Karnataka
O11215,C4200,2025-04-06,Completed,COD,Patna,Bihar
O11216,C0221,2024-06-20,Completed,Credit Card,Nagpur,Maharashtra
O11217,C0334,2025-08-25,Completed,COD,Mumbai,Maharashtra
O11218,C4514,2023-01-27,Completed,UPI,Patna,Bihar
O11219,C1325,2024-06-17,Completed,UPI,Mumbai,Maharashtra
O11220,C2683,2025-08-24,Completed,UPI,Bhubaneswar,Odisha
O11221,C0961,2025-01-09,Completed,UPI,Delhi,Delhi
O11222,C1481,2023-11-07,Cancelled,Net Banking,Bhubaneswar,Odisha
O11223,C0436,2023-09-22,Completed,Credit Card,Nagpur,Maharashtra
O11224,C2442,2025-12-13,Cancelled,Net Banking,Lucknow,Uttar Pradesh
O11225,C0043,2025-05-31,Completed,Debit Card,Bhopal,Madhya Pradesh
O11226,C0966,2024-01-09,Completed,COD,Bhopal,Madhya Pradesh
O11227,C4107,2024-09-02,Completed,Credit Card,Bhopal,Madhya Pradesh
O11228,C0216,2023-08-08,Completed,UPI,Bengaluru,Karnataka
O11229,C3236,2024-06-03,Completed,UPI,Surat,Gujarat
O11230,C4321,2023-12-29,Completed,Debit Card,Kochi,Kerala
O11231,C2706,2025-07-11,Completed,Net Banking,Bhubaneswar,Odisha
O11232,C0773,2024-09-15,Completed,UPI,Ahmedabad,Gujarat
O11233,C1823,2023-08-01,Completed,COD,Indore,Madhya Pradesh
O11234,C4112,2025-05-23,Returned,UPI,Surat,Gujarat
O11235,C3156,2023-01-11,Completed,Net Banking,Gurugram,Haryana
O11236,C3281,2024-06-14,Completed,COD,Surat,Gujarat
O11237,C0058,2024-03-23,Completed,UPI,Bhopal,Madhya Pradesh
O11238,C4947,2023-02-21,Completed,COD,Mumbai,Maharashtra
O11239,C3690,2024-10-16,Cancelled,Debit Card,Chandigarh,Chandigarh
O11240,C4744,2023-12-05,Completed,COD,Indore,Madhya Pradesh
O11241,C1844,2025-04-26,Completed,UPI,Kolkata,West Bengal
O11242,C0461,2025-06-14,Completed,COD,Bhopal,Madhya Pradesh
O11243,C3661,2023-07-18,Completed,UPI,Delhi,Delhi
O11244,C0969,2023-05-30,Completed,Credit Card,Hyderabad,Telangana
O11245,C3816,2023-02-19,Completed,UPI,Delhi,Delhi
O11246,C2740,2024-09-27,Cancelled,Credit Card,Jaipur,Rajasthan
O11247,C0290,2025-05-08,Cancelled,COD,Bengaluru,Karnataka
O11248,C3286,2025-02-16,Completed,UPI,Delhi,Delhi
O11249,C1121,2023-02-19,Completed,COD,Chandigarh,Chandigarh
O11250,C0733,2024-07-14,Completed,Credit Card,Indore,Madhya Pradesh
O11251,C3577,2025-07-25,Completed,UPI,Bengaluru,Karnataka
O11252,C3783,2024-02-03,Completed,UPI,Indore,Madhya Pradesh
O11253,C4672,2024-01-11,Completed,Credit Card,Nagpur,Maharashtra
O11254,C4938,2023-01-23,Completed,UPI,Hyderabad,Telangana
O11255,C2792,2024-09-16,Completed,Net Banking,Bengaluru,Karnataka
O11256,C2039,2023-10-10,Cancelled,UPI,Hyderabad,Telangana
O11257,C3519,2025-10-26,Completed,Credit Card,Delhi,Delhi
O11258,C3856,2023-10-07,Completed,Credit Card,Ahmedabad,Gujarat
O11259,C4059,2024-08-20,Completed,UPI,Gurugram,Haryana
O11260,C4436,2024-01-28,Completed,COD,Chennai,Tamil Nadu
O11261,C3518,2025-12-29,Completed,UPI,Hyderabad,Telangana
O11262,C2157,2024-04-28,Completed,COD,Chennai,Tamil Nadu
O11263,C2878,2025-03-20,Completed,UPI,Chennai,Tamil Nadu
O11264,C1068,2025-04-07,Returned,UPI,Ahmedabad,Gujarat
O11265,C4438,2023-06-25,Completed,Net Banking,Jaipur,Rajasthan
O11266,C3051,2023-08-19,Completed,Debit Card,Patna,Bihar
O11267,C3921,2023-03-28,Completed,Debit Card,Noida,Uttar Pradesh
O11268,C1128,2024-01-24,Cancelled,UPI,Mumbai,Maharashtra
O11269,C4068,2024-12-19,Completed,UPI,Indore,Madhya Pradesh
O11270,C0991,2025-01-06,Completed,Debit Card,Jaipur,Rajasthan
O11271,C3487,2023-07-01,Completed,Credit Card,Ahmedabad,Gujarat
O11272,C4728,2024-02-26,Returned,UPI,Surat,Gujarat
O11273,C1426,2024-10-20,Completed,UPI,Ahmedabad,Gujarat
O11274,C1458,2024-03-28,Completed,COD,Pune,Maharashtra
O11275,C3455,2023-07-20,Completed,COD,Kolkata,West Bengal
O11276,C1052,2024-08-05,Completed,UPI,Gurugram,Haryana
O11277,C2588,2023-01-24,Completed,COD,Bhopal,Madhya Pradesh
O11278,C3258,2025-05-22,Returned,UPI,Chennai,Tamil Nadu
O11279,C2243,2024-05-16,Completed,COD,Surat,Gujarat
O11280,C4868,2023-12-02,Cancelled,UPI,Chandigarh,Chandigarh
O11281,C0872,2025-10-03,Completed,Debit Card,Chennai,Tamil Nadu
O11282,C0128,2023-05-21,Completed,Credit Card,Indore,Madhya Pradesh
O11283,C0106,2025-01-23,Returned,UPI,Bengaluru,Karnataka
O11284,C1407,2025-12-30,Completed,Debit Card,Chandigarh,Chandigarh
O11285,C3795,2024-01-27,Completed,UPI,Hyderabad,Telangana
O11286,C3421,2023-09-05,Completed,UPI,Kolkata,West Bengal
O11287,C2362,2025-07-22,Completed,Credit Card,Bengaluru,Karnataka
O11288,C3595,2025-12-11,Completed,Net Banking,Hyderabad,Telangana
O11289,C1001,2023-09-15,Completed,COD,Pune,Maharashtra
O11290,C3432,2024-02-10,Completed,COD,Patna,Bihar
O11291,C4480,2025-06-04,Completed,COD,Nagpur,Maharashtra
O11292,C4113,2025-10-24,Completed,Credit Card,Bengaluru,Karnataka
O11293,C1394,2024-01-02,Completed,UPI,Ahmedabad,Gujarat
O11294,C1872,2023-01-07,Completed,COD,Gurugram,Haryana
O11295,C1090,2023-01-01,Completed,UPI,Mumbai,Maharashtra
O11296,C4982,2023-12-05,Completed,Net Banking,Pune,Maharashtra
O11297,C4167,2023-12-16,Completed,Credit Card,Bengaluru,Karnataka
O11298,C3133,2024-09-17,Completed,Credit Card,Ahmedabad,Gujarat
O11299,C4540,2023-02-24,Completed,UPI,Gurugram,Haryana
O11300,C3017,2024-09-20,Completed,UPI,Nagpur,Maharashtra
O11301,C2531,2025-03-06,Completed,Debit Card,Gurugram,Haryana
O11302,C3316,2025-06-17,Completed,UPI,Mumbai,Maharashtra
O11303,C3893,2023-09-29,Completed,UPI,Kolkata,West Bengal
O11304,C2565,2025-05-06,Completed,UPI,Noida,Uttar Pradesh
O11305,C1394,2025-05-28,Returned,Credit Card,Ahmedabad,Gujarat
O11306,C3093,2024-01-12,Completed,Credit Card,Nagpur,Maharashtra
O11307,C2746,2024-01-22,Completed,Credit Card,Kochi,Kerala
O11308,C0721,2024-01-22,Completed,UPI,Jaipur,Rajasthan
O11309,C4327,2024-02-28,Returned,Credit Card,Mumbai,Maharashtra
O11310,C3598,2025-02-25,Returned,UPI,Gurugram,Haryana
O11311,C4960,2024-10-21,Returned,UPI,Lucknow,Uttar Pradesh
O11312,C3766,2023-10-04,Completed,Credit Card,Mumbai,Maharashtra
O11313,C3150,2025-05-09,Completed,Debit Card,Bengaluru,Karnataka
O11314,C3881,2024-07-09,Cancelled,Credit Card,Nagpur,Maharashtra
O11315,C4659,2025-10-22,Cancelled,Debit Card,Indore,Madhya Pradesh
O11316,C4865,2023-06-20,Completed,Debit Card,Surat,Gujarat
O11317,C0290,2023-05-27,Completed,UPI,Bengaluru,Karnataka
O11318,C4019,2023-01-14,Cancelled,UPI,Nagpur,Maharashtra
O11319,C0395,2024-02-13,Cancelled,UPI,Delhi,Delhi
O11320,C0376,2024-01-19,Completed,Net Banking,Pune,Maharashtra
O11321,C4878,2023-02-26,Completed,UPI,Bhopal,Madhya Pradesh
O11322,C2140,2024-05-28,Completed,COD,Ahmedabad,Gujarat
O11323,C1975,2023-12-11,Completed,COD,Ahmedabad,Gujarat
O11324,C2459,2024-02-09,Completed,Debit Card,Bhopal,Madhya Pradesh
O11325,C4502,2023-09-02,Completed,Credit Card,Bhopal,Madhya Pradesh
O11326,C2680,2025-05-08,Completed,Credit Card,Indore,Madhya Pradesh
O11327,C3610,2023-02-21,Completed,UPI,Indore,Madhya Pradesh
O11328,C2201,2023-07-28,Completed,UPI,Ahmedabad,Gujarat
O11329,C4397,2023-05-23,Completed,UPI,Gurugram,Haryana
O11330,C0413,2024-06-29,Completed,COD,Bhopal,Madhya Pradesh
O11331,C1379,2025-03-14,Completed,Credit Card,Nagpur,Maharashtra
O11332,C1094,2024-09-24,Completed,COD,Bhubaneswar,Odisha
O11333,C4687,2025-12-03,Completed,COD,Chandigarh,Chandigarh
O11334,C0711,2023-11-29,Completed,Credit Card,Kolkata,West Bengal
O11335,C3451,2023-09-04,Completed,UPI,Noida,Uttar Pradesh
O11336,C3487,2024-06-13,Completed,COD,Ahmedabad,Gujarat
O11337,C4893,2024-04-09,Completed,UPI,Lucknow,Uttar Pradesh
O11338,C3500,2023-10-28,Cancelled,UPI,Gurugram,Haryana
O11339,C3228,2024-09-11,Completed,UPI,Hyderabad,Telangana
O11340,C1612,2025-09-14,Completed,Credit Card,Gurugram,Haryana
O11341,C0731,2024-06-21,Completed,COD,Bengaluru,Karnataka
O11342,C0610,2024-01-03,Completed,Credit Card,Patna,Bihar
O11343,C2341,2023-12-23,Completed,Credit Card,Jaipur,Rajasthan
O11344,C1468,2023-11-27,Completed,Credit Card,Mumbai,Maharashtra
O11345,C1559,2025-06-03,Completed,Debit Card,Delhi,Delhi
O11346,C2520,2024-03-17,Completed,Debit Card,Mumbai,Maharashtra
O11347,C0230,2024-05-15,Returned,UPI,Bengaluru,Karnataka
O11348,C4453,2025-01-13,Completed,Credit Card,Delhi,Delhi
O11349,C0541,2025-05-22,Completed,UPI,Bhubaneswar,Odisha
O11350,C2875,2023-07-19,Completed,Debit Card,Delhi,Delhi
O11351,C0936,2024-07-04,Completed,COD,Indore,Madhya Pradesh
O11352,C3093,2023-07-19,Returned,Credit Card,Nagpur,Maharashtra
O11353,C3647,2023-12-05,Returned,UPI,Jaipur,Rajasthan
O11354,C2693,2024-11-09,Completed,UPI,Noida,Uttar Pradesh
O11355,C4623,2025-01-05,Completed,Debit Card,Patna,Bihar
O11356,C3070,2023-10-04,Cancelled,UPI,Patna,Bihar
O11357,C4719,2023-02-23,Completed,Credit Card,Indore,Madhya Pradesh
O11358,C2899,2023-06-13,Completed,Net Banking,Noida,Uttar Pradesh
O11359,C3408,2024-10-16,Completed,UPI,Chennai,Tamil Nadu
O11360,C4520,2023-03-17,Completed,UPI,Kolkata,West Bengal
O11361,C1899,2025-01-11,Cancelled,COD,Lucknow,Uttar Pradesh
O11362,C0004,2025-10-02,Returned,UPI,Patna,Bihar
O11363,C4565,2024-02-26,Cancelled,Net Banking,Ahmedabad,Gujarat
O11364,C4760,2024-07-30,Completed,COD,Mumbai,Maharashtra
O11365,C3626,2025-09-12,Completed,Credit Card,Surat,Gujarat
O11366,C2935,2024-05-20,Returned,Debit Card,Indore,Madhya Pradesh
O11367,C4634,2025-02-07,Completed,UPI,Lucknow,Uttar Pradesh
O11368,C2408,2025-12-16,Completed,UPI,Hyderabad,Telangana
O11369,C2568,2024-10-20,Completed,Credit Card,Chennai,Tamil Nadu
O11370,C1097,2025-11-18,Completed,Credit Card,Mumbai,Maharashtra
O11371,C1986,2024-03-09,Cancelled,Net Banking,Ahmedabad,Gujarat
O11372,C3150,2023-08-06,Completed,Credit Card,Bengaluru,Karnataka
O11373,C1358,2024-06-29,Completed,Debit Card,Mumbai,Maharashtra
O11374,C0079,2025-04-28,Completed,UPI,Delhi,Delhi
O11375,C1575,2024-04-10,Completed,Debit Card,Mumbai,Maharashtra
O11376,C1606,2024-07-19,Completed,UPI,Noida,Uttar Pradesh
O11377,C4252,2024-05-18,Completed,Debit Card,Delhi,Delhi
O11378,C4976,2024-01-23,Returned,COD,Nagpur,Maharashtra
O11379,C2987,2024-06-24,Cancelled,Credit Card,Chennai,Tamil Nadu
O11380,C0028,2023-03-20,Completed,UPI,Bengaluru,Karnataka
O11381,C1911,2024-04-27,Completed,Credit Card,Jaipur,Rajasthan
O11382,C4706,2023-11-05,Cancelled,COD,Kolkata,West Bengal
O11383,C1353,2024-02-23,Completed,Debit Card,Patna,Bihar
O11384,C3735,2023-08-23,Completed,Debit Card,Indore,Madhya Pradesh
O11385,C0419,2024-03-12,Cancelled,Debit Card,Patna,Bihar
O11386,C4118,2023-05-26,Completed,COD,Bhopal,Madhya Pradesh
O11387,C0261,2023-06-15,Completed,UPI,Bhubaneswar,Odisha
O11388,C2108,2024-08-20,Completed,COD,Bhopal,Madhya Pradesh
O11389,C2985,2024-03-21,Completed,COD,Indore,Madhya Pradesh
O11390,C4292,2024-10-15,Cancelled,Credit Card,Nagpur,Maharashtra
O11391,C0905,2023-02-16,Completed,Credit Card,Bengaluru,Karnataka
O11392,C2227,2025-08-08,Cancelled,Net Banking,Kochi,Kerala
O11393,C3854,2024-10-13,Completed,COD,Surat,Gujarat
O11394,C4421,2024-10-15,Returned,Net Banking,Bengaluru,Karnataka
O11395,C0568,2025-07-31,Completed,Debit Card,Indore,Madhya Pradesh
O11396,C0779,2024-10-15,Completed,UPI,Jaipur,Rajasthan
O11397,C0926,2025-09-09,Completed,UPI,Delhi,Delhi
O11398,C3239,2023-08-31,Completed,COD,Chennai,Tamil Nadu
O11399,C3480,2025-05-04,Completed,Debit Card,Chennai,Tamil Nadu
O11400,C1616,2025-06-22,Completed,UPI,Ahmedabad,Gujarat
O11401,C1850,2024-09-03,Completed,UPI,Indore,Madhya Pradesh
O11402,C1944,2023-11-17,Completed,UPI,Patna,Bihar
O11403,C2371,2025-03-15,Completed,UPI,Chandigarh,Chandigarh
O11404,C0042,2024-04-18,Completed,COD,Pune,Maharashtra
O11405,C3191,2024-12-08,Completed,COD,Kochi,Kerala
O11406,C4670,2023-09-29,Completed,COD,Lucknow,Uttar Pradesh
O11407,C1821,2024-04-11,Completed,UPI,Bhopal,Madhya Pradesh
O11408,C0441,2025-01-24,Cancelled,UPI,Jaipur,Rajasthan
O11409,C0104,2023-08-12,Completed,UPI,Bengaluru,Karnataka
O11410,C0569,2023-10-15,Completed,UPI,Delhi,Delhi
O11411,C0457,2023-12-07,Completed,UPI,Noida,Uttar Pradesh
O11412,C0311,2023-06-07,Completed,Net Banking,Ahmedabad,Gujarat
O11413,C1908,2024-10-21,Completed,COD,Indore,Madhya Pradesh
O11414,C1708,2023-07-05,Completed,UPI,Bhopal,Madhya Pradesh
O11415,C3456,2023-01-29,Completed,UPI,Hyderabad,Telangana
O11416,C1692,2025-06-15,Completed,UPI,Chandigarh,Chandigarh
O11417,C4503,2025-01-16,Completed,COD,Delhi,Delhi
O11418,C2893,2025-11-16,Completed,Debit Card,Mumbai,Maharashtra
O11419,C0581,2025-09-11,Completed,Debit Card,Ahmedabad,Gujarat
O11420,C2016,2024-06-16,Completed,COD,Bhubaneswar,Odisha
O11421,C4056,2025-07-01,Completed,UPI,Kochi,Kerala
O11422,C2645,2025-07-16,Completed,UPI,Surat,Gujarat
O11423,C1861,2023-06-21,Cancelled,UPI,Chandigarh,Chandigarh
O11424,C3685,2023-04-24,Returned,UPI,Delhi,Delhi
O11425,C3876,2025-11-11,Returned,Debit Card,Kochi,Kerala
O11426,C3292,2024-07-07,Completed,UPI,Jaipur,Rajasthan
O11427,C3232,2023-07-30,Completed,Credit Card,Chandigarh,Chandigarh
O11428,C0187,2025-03-26,Completed,Debit Card,Bhubaneswar,Odisha
O11429,C2944,2024-01-21,Cancelled,Credit Card,Chennai,Tamil Nadu
O11430,C4028,2025-06-19,Completed,UPI,Nagpur,Maharashtra
