payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY11349,O11349,2025-05-22,UPI,Success,3150.77
PAY11350,O11350,2023-07-20,Debit Card,Success,1861.69
PAY11351,O11351,2024-07-04,COD,Success,21059.17
PAY11352,O11352,2023-07-19,Credit Card,Refunded,451.78
PAY11353,O11353,2023-12-07,UPI,Refunded,22592.71
PAY11354,O11354,2024-11-11,UPI,Success,449.41
PAY11355,O11355,2025-01-06,Debit Card,Success,34975.11
PAY11356,O11356,2023-10-05,UPI,Failed,1258.6
PAY11357,O11357,2023-02-25,Credit Card,Success,58904.85
PAY11358,O11358,2023-06-15,Net Banking,Success,2451.27
PAY11359,O11359,2024-10-18,UPI,Success,14998.88
PAY11360,O11360,2023-03-19,UPI,Success,3115.69
PAY11361,O11361,2025-01-13,COD,Failed,162783.47
PAY11362,O11362,2025-10-04,UPI,Refunded,2467.23
PAY11363,O11363,2024-02-26,Net Banking,Failed,24973.58
PAY11364,O11364,2024-07-30,COD,Success,3095.61
PAY11365,O11365,2025-09-14,Credit Card,Success,116143.23
PAY11366,O11366,2024-05-20,Debit Card,Refunded,7923.06
PAY11367,O11367,2025-02-07,UPI,Success,36735.8
PAY11368,O11368,2025-12-16,UPI,Success,13799.36
PAY11369,O11369,2024-10-20,Credit Card,Success,120914.88
PAY11370,O11370,2025-11-19,Credit Card,Success,3848.87
PAY11371,O11371,2024-03-10,Net Banking,Failed,8169.81
PAY11372,O11372,2023-08-06,Credit Card,Success,35962.38
PAY11373,O11373,2024-07-01,Debit Card,Success,76385.05
PAY11374,O11374,2025-04-29,UPI,Success,26662.84
PAY11375,O11375,2024-04-11,Debit Card,Success,113808.43
PAY11376,O11376,2024-07-19,UPI,Success,2651.04
PAY11377,O11377,2024-05-20,Debit Card,Success,21373.96
PAY11378,O11378,2024-01-23,COD,Refunded,4631.25
PAY11379,O11379,2024-06-25,Credit Card,Failed,49773.29
PAY11380,O11380,2023-03-22,UPI,Success,14085.29
PAY11381,O11381,2024-04-29,Credit Card,Success,595.75
PAY11382,O11382,2023-11-07,COD,Failed,54676.17
PAY11383,O11383,2024-02-24,Debit Card,Success,36232.38
PAY11384,O11384,2023-08-24,Debit Card,Success,2008.3
PAY11385,O11385,2024-03-14,Debit Card,Failed,13757.89
PAY11386,O11386,2023-05-28,COD,Success,12738.14
PAY11387,O11387,2023-06-16,UPI,Success,1127.95
PAY11388,O11388,2024-08-21,COD,Success,134716.35
PAY11389,O11389,2024-03-21,COD,Success,17941.22
PAY11390,O11390,2024-10-15,Credit Card,Failed,18668.48
PAY11391,O11391,2023-02-18,Credit Card,Success,13860.04
PAY11392,O11392,2025-08-09,Net Banking,Failed,51181.77
PAY11393,O11393,2024-10-14,COD,Success,5460.26
PAY11394,O11394,2024-10-17,Net Banking,Refunded,30465.95
PAY11395,O11395,2025-08-02,Debit Card,Success,1698.63
PAY11396,O11396,2024-10-16,UPI,Success,2188.79
PAY11397,O11397,2025-09-09,UPI,Success,13392.66
PAY11398,O11398,2023-09-02,COD,Success,11409.52
PAY11399,O11399,2025-05-05,Debit Card,Success,38538.02
PAY11400,O11400,2025-06-22,UPI,Success,487.04
PAY11401,O11401,2024-09-05,UPI,Success,52694.49
PAY11402,O11402,2023-11-19,UPI,Success,142019.18
PAY11403,O11403,2025-03-17,UPI,Success,5503.4
PAY11404,O11404,2024-04-20,COD,Success,987.27
PAY11405,O11405,2024-12-09,COD,Success,9319.0
PAY11406,O11406,2023-09-29,COD,Success,998.57
PAY11407,O11407,2024-04-11,UPI,Success,9793.44
PAY11408,O11408,2025-01-24,UPI,Failed,1189.33
PAY11409,O11409,2023-08-14,UPI,Success,53419.33
PAY11410,O11410,2023-10-17,UPI,Success,1332.08
PAY11411,O11411,2023-12-07,UPI,Success,4183.15
PAY11412,O11412,2023-06-08,Net Banking,Success,5620.62
PAY11413,O11413,2024-10-21,COD,Success,515.06
PAY11414,O11414,2023-07-05,UPI,Success,2452.36
PAY11415,O11415,2023-01-31,UPI,Success,2954.22
PAY11416,O11416,2025-06-16,UPI,Success,31034.29
PAY11417,O11417,2025-01-18,COD,Success,7565.92
PAY11418,O11418,2025-11-18,Debit Card,Success,2137.17
PAY11419,O11419,2025-09-12,Debit Card,Success,33656.26
PAY11420,O11420,2024-06-18,COD,Success,11733.16
PAY11421,O11421,2025-07-03,UPI,Success,7899.07
PAY11422,O11422,2025-07-18,UPI,Success,2881.37
PAY11423,O11423,2023-06-21,UPI,Failed,61563.23
PAY11424,O11424,2023-04-24,UPI,Refunded,995.4
PAY11425,O11425,2025-11-11,Debit Card,Refunded,3423.65
PAY11426,O11426,2024-07-07,UPI,Success,27588.4
PAY11427,O11427,2023-08-01,Credit Card,Success,49959.22
PAY11428,O11428,2025-03-26,Debit Card,Success,18800.39
PAY11429,O11429,2024-01-21,Credit Card,Failed,65182.31
PAY11430,O11430,2025-06-19,UPI,Success,2347.94
PAY11431,O11431,2025-12-12,Credit Card,Success,2150.96
PAY11432,O11432,2024-10-03,UPI,Success,58447.26
PAY11433,O11433,2025-08-09,COD,Success,13828.7
PAY11434,O11434,2023-08-01,Credit Card,Failed,44976.83
PAY11435,O11435,2023-07-11,UPI,Success,424.44
PAY11436,O11436,2025-10-10,Debit Card,Success,17372.16
PAY11437,O11437,2023-07-03,UPI,Success,11864.91
PAY11438,O11438,2023-04-05,UPI,Success,84891.36
PAY11439,O11439,2024-12-16,UPI,Success,1143.39
PAY11440,O11440,2025-09-30,UPI,Success,23593.5
PAY11441,O11441,2025-11-25,Net Banking,Failed,31007.81
PAY11442,O11442,2025-03-30,Credit Card,Success,30489.2
PAY11443,O11443,2023-09-04,UPI,Success,2282.91
PAY11444,O11444,2024-12-06,Credit Card,Failed,977.18
PAY11445,O11445,2023-02-21,Credit Card,Success,2405.52
PAY11446,O11446,2023-08-27,UPI,Success,55376.84
PAY11447,O11447,2023-11-15,Credit Card,Success,59238.58
PAY11448,O11448,2024-07-16,Debit Card,Success,151333.17
PAY11449,O11449,2025-01-31,UPI,Success,4872.63
PAY11450,O11450,2023-11-26,Credit Card,Success,118353.76
PAY11451,O11451,2023-08-31,COD,Success,21626.17
PAY11452,O11452,2024-09-01,UPI,Success,2500.5
PAY11453,O11453,2024-09-05,Credit Card,Success,783.56
PAY11454,O11454,2025-10-19,Net Banking,Success,50048.56
PAY11455,O11455,2025-08-04,COD,Success,3901.65
PAY11456,O11456,2025-05-17,Credit Card,Success,75077.46
PAY11457,O11457,2023-06-04,Debit Card,Refunded,23510.36
PAY11458,O11458,2024-06-25,Credit Card,Success,16112.37
PAY11459,O11459,2023-06-10,Net Banking,Success,3311.95
PAY11460,O11460,2025-02-28,UPI,Success,114407.32
PAY11461,O11461,2024-05-03,Debit Card,Success,1055.47
PAY11462,O11462,2023-02-27,UPI,Failed,467.59
PAY11463,O11463,2025-05-03,UPI,Success,49917.45
PAY11464,O11464,2025-05-19,Debit Card,Success,33753.93
PAY11465,O11465,2025-08-24,Debit Card,Success,926.64
PAY11466,O11466,2024-11-14,UPI,Success,11362.58
PAY11467,O11467,2023-08-04,UPI,Success,9077.69
PAY11468,O11468,2023-05-26,UPI,Failed,2800.39
PAY11469,O11469,2023-05-05,COD,Success,21553.59
PAY11470,O11470,2025-03-29,Credit Card,Success,16936.0
PAY11471,O11471,2023-11-29,Credit Card,Failed,758.23
PAY11472,O11472,2024-08-29,COD,Success,20759.01
PAY11473,O11473,2023-07-08,Debit Card,Success,1479.98
PAY11474,O11474,2023-05-25,Net Banking,Success,163675.95
PAY11475,O11475,2025-04-09,Net Banking,Success,17400.85
PAY11476,O11476,2024-12-25,UPI,Success,5893.26
PAY11477,O11477,2025-04-30,Debit Card,Success,948.75
PAY11478,O11478,2025-04-13,Credit Card,Failed,17278.8
PAY11479,O11479,2024-08-29,Credit Card,Success,16718.33
PAY11480,O11480,2023-03-15,Debit Card,Success,92502.69
PAY11481,O11481,2024-09-15,UPI,Success,2476.6
PAY11482,O11482,2025-08-05,COD,Success,42626.33
PAY11483,O11483,2024-03-16,UPI,Success,14935.12
PAY11484,O11484,2023-06-10,Credit Card,Success,27645.04
PAY11485,O11485,2024-09-17,UPI,Success,167561.06
PAY11486,O11486,2025-07-02,Credit Card,Success,24269.28
PAY11487,O11487,2023-12-06,Net Banking,Success,2737.3
PAY11488,O11488,2025-01-24,Credit Card,Failed,1983.14
PAY11489,O11489,2025-09-10,Debit Card,Success,20411.85
PAY11490,O11490,2024-11-07,UPI,Success,14890.47
PAY11491,O11491,2024-01-04,Credit Card,Success,2411.25
PAY11492,O11492,2024-09-20,COD,Success,47545.55
PAY11493,O11493,2025-08-28,Net Banking,Success,17481.72
PAY11494,O11494,2024-11-02,Credit Card,Success,5088.11
PAY11495,O11495,2023-11-20,COD,Success,163491.12
PAY11496,O11496,2025-03-02,UPI,Failed,3022.55
PAY11497,O11497,2025-04-08,Credit Card,Success,517.06
PAY11498,O11498,2023-09-23,Debit Card,Success,17931.5
PAY11499,O11499,2024-03-25,UPI,Refunded,92190.72
PAY11500,O11500,2024-07-04,COD,Success,130420.75
PAY11501,O11501,2023-03-06,COD,Success,979.79
PAY11502,O11502,2024-03-03,COD,Success,8443.17
PAY11503,O11503,2024-09-17,UPI,Success,13582.21
PAY11504,O11504,2023-12-19,UPI,Success,2296.22
PAY11505,O11505,2025-08-04,Debit Card,Success,1461.57
PAY11506,O11506,2024-08-03,Credit Card,Success,1277.7
PAY11507,O11507,2025-10-06,Credit Card,Success,3476.73
PAY11508,O11508,2023-05-18,UPI,Success,3539.13
PAY11509,O11509,2025-10-07,Credit Card,Refunded,1163.1
PAY11510,O11510,2024-12-26,COD,Success,5239.04
PAY11511,O11511,2025-01-24,Debit Card,Success,6960.62
PAY11512,O11512,2023-11-06,Credit Card,Success,32611.47
PAY11513,O11513,2023-06-06,Debit Card,Success,2626.55
PAY11514,O11514,2025-08-21,COD,Failed,939.72
PAY11515,O11515,2024-01-03,COD,Success,39167.02
PAY11516,O11516,2025-12-19,Credit Card,Success,19974.86
PAY11517,O11517,2023-12-06,UPI,Failed,33340.26
PAY11518,O11518,2024-04-16,UPI,Success,478.31
PAY11519,O11519,2023-10-16,Credit Card,Success,62809.14
PAY11520,O11520,2024-01-11,UPI,Success,57833.07
PAY11521,O11521,2023-12-14,Credit Card,Success,1279.5
PAY11522,O11522,2024-09-24,Credit Card,Success,1867.73
PAY11523,O11523,2023-02-07,Debit Card,Success,86692.62
PAY11524,O11524,2024-12-27,UPI,Success,2239.37
PAY11525,O11525,2024-04-04,UPI,Success,4591.82
PAY11526,O11526,2025-06-09,COD,Success,151680.79
PAY11527,O11527,2025-03-13,UPI,Success,7734.02
PAY11528,O11528,2025-10-24,Net Banking,Success,3166.4
PAY11529,O11529,2023-01-06,Credit Card,Success,52273.27
PAY11530,O11530,2024-09-06,UPI,Success,1955.8
PAY11531,O11531,2023-11-06,UPI,Success,7004.92
PAY11532,O11532,2023-12-26,Credit Card,Success,23312.35
PAY11533,O11533,2025-08-17,UPI,Success,5404.88
PAY11534,O11534,2024-05-24,COD,Success,46681.23
PAY11535,O11535,2024-04-10,COD,Success,4744.07
PAY11536,O11536,2024-11-07,Credit Card,Failed,8465.8
PAY11537,O11537,2025-03-13,Net Banking,Success,25846.08
PAY11538,O11538,2024-06-03,UPI,Success,654.12
PAY11539,O11539,2025-09-27,COD,Success,13820.91
PAY11540,O11540,2024-01-19,COD,Refunded,8253.37
PAY11541,O11541,2025-08-20,Credit Card,Success,4091.49
PAY11542,O11542,2024-05-06,UPI,Success,4139.06
PAY11543,O11543,2024-06-24,Credit Card,Success,2391.42
PAY11544,O11544,2024-07-05,Net Banking,Success,1432.56
PAY11545,O11545,2024-08-31,UPI,Success,50850.01
PAY11546,O11546,2023-06-12,UPI,Success,3924.26
PAY11547,O11547,2024-08-24,Debit Card,Success,2512.44
PAY11548,O11548,2024-10-27,Debit Card,Failed,50381.12
PAY11549,O11549,2025-04-23,UPI,Success,45746.81
PAY11550,O11550,2025-05-13,COD,Success,13321.0
PAY11551,O11551,2023-09-01,Net Banking,Refunded,12548.21
PAY11552,O11552,2023-01-30,UPI,Success,2261.42
PAY11553,O11553,2024-04-26,Net Banking,Success,664.02
PAY11554,O11554,2023-08-11,UPI,Success,23107.23
PAY11555,O11555,2024-01-08,UPI,Success,5325.44
PAY11556,O11556,2023-05-02,UPI,Success,5854.6
PAY11557,O11557,2024-05-25,Credit Card,Success,35361.74
PAY11558,O11558,2024-05-29,Net Banking,Success,5561.89
PAY11559,O11559,2023-07-11,UPI,Success,8041.97
PAY11560,O11560,2025-11-08,Credit Card,Success,70319.67
PAY11561,O11561,2023-02-01,UPI,Failed,2026.41
PAY11562,O11562,2025-06-15,UPI,Refunded,11303.71
PAY11563,O11563,2025-12-30,Net Banking,Failed,8041.97
PAY11564,O11564,2024-01-28,Debit Card,Success,11076.13
PAY11565,O11565,2023-01-24,Debit Card,Success,557.91
PAY11566,O11566,2024-03-23,Debit Card,Success,31185.65
PAY11567,O11567,2023-06-17,UPI,Success,2053.91
PAY11568,O11568,2025-02-09,UPI,Success,315.97
PAY11569,O11569,2023-10-17,Credit Card,Success,1622.98
PAY11570,O11570,2025-11-03,Net Banking,Success,3300.17
PAY11571,O11571,2024-03-13,Debit Card,Success,933.21
PAY11572,O11572,2023-02-24,Credit Card,Success,31007.81
PAY11573,O11573,2024-12-29,Credit Card,Success,1745.92
PAY11574,O11574,2023-03-27,Net Banking,Success,12075.03
PAY11575,O11575,2024-01-06,UPI,Success,96181.79
PAY11576,O11576,2025-06-14,UPI,Refunded,2663.7
PAY11577,O11577,2023-11-03,UPI,Refunded,20966.12
PAY11578,O11578,2024-12-11,COD,Success,11433.64
PAY11579,O11579,2023-07-20,COD,Failed,14212.64
PAY11580,O11580,2023-12-01,Credit Card,Success,22194.29
PAY11581,O11581,2023-06-29,UPI,Success,1753.31
PAY11582,O11582,2024-03-26,UPI,Success,5071.24
PAY11583,O11583,2025-01-10,UPI,Success,46104.92
PAY11584,O11584,2025-05-19,Net Banking,Success,31977.85
PAY11585,O11585,2025-09-04,COD,Success,6613.53
PAY11586,O11586,2024-10-27,Credit Card,Success,1150.47
PAY11587,O11587,2023-01-27,UPI,Success,5684.87
PAY11588,O11588,2024-04-22,COD,Success,2675.88
PAY11589,O11589,2025-02-22,Credit Card,Success,4925.93
PAY11590,O11590,2023-07-22,UPI,Success,7043.53
PAY11591,O11591,2024-09-03,UPI,Refunded,56512.72
PAY11592,O11592,2024-08-13,Debit Card,Refunded,97869.91
PAY11593,O11593,2024-03-14,Net Banking,Success,3430.17
PAY11594,O11594,2025-05-23,Credit Card,Success,15076.07
PAY11595,O11595,2023-04-23,UPI,Success,1028.71
PAY11596,O11596,2023-05-03,Credit Card,Success,55644.97
PAY11597,O11597,2023-02-24,UPI,Success,46627.81
PAY11598,O11598,2023-06-18,COD,Success,38372.74
PAY11599,O11599,2025-09-17,UPI,Success,1223.26
PAY11600,O11600,2024-03-10,UPI,Success,4248.79
PAY11601,O11601,2025-08-18,Debit Card,Success,8057.92
PAY11602,O11602,2024-08-23,UPI,Success,11219.01
PAY11603,O11603,2025-11-01,UPI,Refunded,2401.33
PAY11604,O11604,2024-05-24,Credit Card,Success,12486.79
PAY11605,O11605,2024-07-19,COD,Success,50755.26
PAY11606,O11606,2024-12-25,Credit Card,Success,62165.29
PAY11607,O11607,2025-12-15,Net Banking,Success,27462.5
PAY11608,O11608,2023-09-05,Credit Card,Success,19816.36
PAY11609,O11609,2024-08-03,COD,Success,4082.0
PAY11610,O11610,2023-05-20,Credit Card,Success,52249.27
PAY11611,O11611,2025-05-20,Credit Card,Failed,4248.79
PAY11612,O11612,2024-02-11,Net Banking,Success,10986.26
PAY11613,O11613,2024-05-22,Debit Card,Success,4872.63
PAY11614,O11614,2024-08-05,UPI,Success,3717.42
PAY11615,O11615,2023-12-13,Credit Card,Success,1115.16
PAY11616,O11616,2025-05-12,UPI,Refunded,8094.29
PAY11617,O11617,2024-01-10,UPI,Success,40802.45
PAY11618,O11618,2024-09-26,COD,Success,13203.8
PAY11619,O11619,2023-10-19,Debit Card,Success,58751.08
PAY11620,O11620,2023-10-05,UPI,Success,7652.62
PAY11621,O11621,2023-09-11,UPI,Success,25736.99
PAY11622,O11622,2024-10-22,Credit Card,Failed,34983.68
PAY11623,O11623,2023-01-04,UPI,Success,1477.11
PAY11624,O11624,2024-04-03,UPI,Success,3332.62
PAY11625,O11625,2024-02-23,UPI,Success,150955.59
PAY11626,O11626,2023-06-08,Debit Card,Success,5845.73
PAY11627,O11627,2023-07-23,Credit Card,Success,2996.15
PAY11628,O11628,2025-06-04,UPI,Success,5186.47
PAY11629,O11629,2024-11-28,COD,Success,7130.16
PAY11630,O11630,2023-11-26,COD,Success,42659.6
PAY11631,O11631,2023-02-09,Credit Card,Refunded,30695.31
PAY11632,O11632,2024-12-17,UPI,Refunded,36722.2
PAY11633,O11633,2023-05-27,Credit Card,Success,116853.31
PAY11634,O11634,2023-08-30,Debit Card,Success,23213.21
PAY11635,O11635,2023-06-28,UPI,Success,917.55
PAY11636,O11636,2025-12-10,Debit Card,Success,2527.06
PAY11637,O11637,2023-06-30,Debit Card,Success,10089.24
PAY11638,O11638,2024-10-25,COD,Success,1420.9
PAY11639,O11639,2025-06-01,UPI,Success,2737.52
PAY11640,O11640,2025-08-15,UPI,Refunded,28090.71
PAY11641,O11641,2025-01-21,UPI,Success,43615.39
PAY11642,O11642,2023-07-29,Net Banking,Success,25208.68
PAY11643,O11643,2024-09-24,UPI,Success,340.69
PAY11644,O11644,2024-06-28,COD,Success,5902.86
PAY11645,O11645,2023-12-17,Net Banking,Success,48440.0
PAY11646,O11646,2024-06-04,Net Banking,Failed,1135.53
PAY11647,O11647,2024-01-22,Credit Card,Success,513.46
PAY11648,O11648,2025-03-12,COD,Success,40449.44
PAY11649,O11649,2024-08-29,Debit Card,Success,25968.85
PAY11650,O11650,2023-12-10,COD,Success,95060.73
PAY11651,O11651,2025-11-27,UPI,Success,59447.3
PAY11652,O11652,2024-01-02,COD,Failed,50836.76
PAY11653,O11653,2024-01-16,Credit Card,Success,3725.4
PAY11654,O11654,2025-09-11,Credit Card,Failed,9281.81
PAY11655,O11655,2024-05-07,Debit Card,Success,14206.1
PAY11656,O11656,2023-07-14,UPI,Success,21553.59
PAY11657,O11657,2023-03-22,UPI,Success,18819.52
PAY11658,O11658,2025-05-27,Credit Card,Success,20939.36
PAY11659,O11659,2023-05-11,UPI,Success,1317.74
PAY11660,O11660,2025-10-28,UPI,Success,14444.57
PAY11661,O11661,2023-01-21,Net Banking,Success,4145.58
PAY11662,O11662,2025-05-02,UPI,Success,3379.66
PAY11663,O11663,2023-01-29,UPI,Success,12885.23
PAY11664,O11664,2024-03-27,UPI,Success,625.22
PAY11665,O11665,2025-07-12,Credit Card,Success,1610.18
PAY11666,O11666,2025-07-16,COD,Success,57489.9
PAY11667,O11667,2024-10-14,UPI,Success,4819.95
PAY11668,O11668,2025-04-14,Debit Card,Success,758.66
PAY11669,O11669,2023-08-24,UPI,Success,395.7
PAY11670,O11670,2024-02-29,COD,Success,18077.19
PAY11671,O11671,2024-08-28,Debit Card,Success,15359.4
PAY11672,O11672,2023-03-24,COD,Success,27183.7
PAY11673,O11673,2023-11-15,COD,Success,4658.07
PAY11674,O11674,2024-01-01,COD,Refunded,27898.5
PAY11675,O11675,2025-02-05,Net Banking,Failed,53939.99
PAY11676,O11676,2025-01-10,Debit Card,Refunded,1432.56
PAY11677,O11677,2024-02-06,Debit Card,Success,33751.34
PAY11678,O11678,2023-12-24,UPI,Success,16674.29
PAY11679,O11679,2025-07-26,UPI,Success,6468.5
PAY11680,O11680,2023-08-24,Credit Card,Success,3222.87
PAY11681,O11681,2023-02-05,Debit Card,Success,4880.01
PAY11682,O11682,2024-10-01,UPI,Success,36850.11
PAY11683,O11683,2023-12-07,UPI,Success,26401.78
PAY11684,O11684,2025-12-14,Debit Card,Success,57476.29
PAY11685,O11685,2024-03-20,UPI,Success,4141.58
PAY11686,O11686,2024-02-25,Credit Card,Failed,1039.26
PAY11687,O11687,2024-12-08,Credit Card,Refunded,2714.33
PAY11688,O11688,2025-01-22,COD,Success,41633.38
PAY11689,O11689,2023-09-06,Credit Card,Success,1224.32
PAY11690,O11690,2023-10-20,UPI,Success,11307.77
PAY11691,O11691,2023-07-28,UPI,Success,10933.35
PAY11692,O11692,2024-03-10,UPI,Success,146012.71
PAY11693,O11693,2023-08-28,UPI,Success,8048.72
PAY11694,O11694,2024-06-03,Debit Card,Success,11391.02
PAY11695,O11695,2025-01-06,Credit Card,Success,4663.67
PAY11696,O11696,2023-05-31,Debit Card,Success,49596.7
PAY11697,O11697,2023-02-26,Debit Card,Success,11453.76
PAY11698,O11698,2023-06-06,Credit Card,Success,9241.2
PAY11699,O11699,2024-06-20,Net Banking,Success,40203.56
PAY11700,O11700,2023-04-25,COD,Success,3143.8
PAY11701,O11701,2024-08-26,UPI,Success,9383.91
PAY11702,O11702,2023-11-28,Credit Card,Success,2943.96
PAY11703,O11703,2024-01-02,UPI,Success,37538.74
PAY11704,O11704,2025-06-05,Debit Card,Success,1762.0
PAY11705,O11705,2025-11-26,UPI,Success,21100.94
PAY11706,O11706,2023-10-25,Debit Card,Success,3965.13
PAY11707,O11707,2024-04-11,UPI,Success,7267.23
PAY11708,O11708,2025-04-27,UPI,Success,12885.23
PAY11709,O11709,2025-01-07,UPI,Success,5587.1
PAY11710,O11710,2025-05-22,Net Banking,Refunded,5738.78
PAY11711,O11711,2025-03-21,UPI,Success,42006.55
PAY11712,O11712,2024-04-30,COD,Success,18847.57
PAY11713,O11713,2024-02-03,COD,Success,31574.85
PAY11714,O11714,2025-12-13,UPI,Success,874.7
PAY11715,O11715,2025-02-11,Credit Card,Success,762.34
PAY11716,O11716,2025-07-02,COD,Success,14824.25
PAY11717,O11717,2025-06-05,Debit Card,Success,18244.35
PAY11718,O11718,2024-06-04,UPI,Failed,1209.82
PAY11719,O11719,2024-12-02,Net Banking,Success,21790.04
PAY11720,O11720,2023-12-13,UPI,Failed,39932.05
PAY11721,O11721,2023-02-28,UPI,Success,3009.81
PAY11722,O11722,2024-10-19,UPI,Success,2547.77
PAY11723,O11723,2023-06-29,Debit Card,Success,37533.58
PAY11724,O11724,2024-04-10,UPI,Success,922.46
PAY11725,O11725,2025-12-05,COD,Success,25594.07
PAY11726,O11726,2023-07-09,UPI,Success,703.03
PAY11727,O11727,2024-01-03,UPI,Failed,20585.1
PAY11728,O11728,2023-07-14,COD,Refunded,4615.5
PAY11729,O11729,2024-07-22,COD,Success,3527.72
PAY11730,O11730,2023-10-23,Credit Card,Success,3929.19
PAY11731,O11731,2025-02-11,Credit Card,Success,7241.27
PAY11732,O11732,2025-10-07,Debit Card,Success,33233.04
PAY11733,O11733,2024-06-11,Debit Card,Success,3413.83
PAY11734,O11734,2023-05-31,Credit Card,Success,2042.12
PAY11735,O11735,2023-05-29,COD,Success,6800.54
PAY11736,O11736,2023-09-08,COD,Success,750.29
PAY11737,O11737,2024-03-10,COD,Success,744.68
PAY11738,O11738,2023-08-02,UPI,Success,42639.04
PAY11739,O11739,2024-09-12,UPI,Success,1748.58
PAY11740,O11740,2023-02-06,UPI,Success,8688.2
PAY11741,O11741,2024-01-16,COD,Success,1745.92
PAY11742,O11742,2025-02-12,UPI,Success,27835.67
PAY11743,O11743,2023-08-15,UPI,Success,1631.72
PAY11744,O11744,2023-08-08,Net Banking,Failed,25065.18
PAY11745,O11745,2025-03-10,UPI,Success,47984.35
PAY11746,O11746,2023-09-24,UPI,Success,39832.0
PAY11747,O11747,2025-02-25,COD,Success,3379.66
PAY11748,O11748,2023-12-03,UPI,Success,451.39
PAY11749,O11749,2025-08-19,COD,Success,3216.3
PAY11750,O11750,2023-11-29,UPI,Success,43907.34
PAY11751,O11751,2025-02-13,UPI,Success,42296.79
PAY11752,O11752,2024-12-25,UPI,Refunded,54188.54
